EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,19891217,  184,    0
121049,19891218,  132,    0
121049,19891219,  158,    0
121049,19891220,  132,    0
121049,19891221,  159,    0
121049,19891222,  150,    0
121049,19891223,  128,    0
121049,19891224,  169,    0
121049,19891225,  149,    0
121049,19891226,  116,    0
121049,19891227,  109,    0
121049,19891228,   80,    0
121049,19891229,   79,    0
121049,19891230,   80,    0
121049,19891231,   58,    0
121049,19900101,   70,    0
121049,19900102,   65,    0
121049,19900103,  120,    0
121049,19900104,  123,    0
121049,19900105,   44,    0
121049,19900106,  113,    0
121049,19900107,  120,    0
121049,19900108,   81,    0
121049,19900109,   84,    0
121049,19900110,   67,    0
121049,19900111,   67,    0
121049,19900112,   90,    0
121049,19900113,   80,    0
121049,19900114,   60,    0
121049,19900115,   81,    0
121049,19900116,  135,    0
121049,19900117,  177,    0
121049,19900118,  100,    0
121049,19900119,  110,    0
121049,19900120,  108,    0
121049,19900121,   96,    0
121049,19900122,   81,    0
121049,19900123,  157,    0
121049,19900124,  230,    0
121049,19900125,  350,    0
121049,19900126,  202,    0
121049,19900127,  135,    0
121049,19900128,  201,    0
121049,19900129,  115,    0
121049,19900130,  139,    0
121049,19900131,  160,    0
121049,19900201,  118,    0
121049,19900202,  155,    0
121049,19900203,  283,    0
121049,19900204,  143,    0
121049,19900205,   95,    0
121049,19900206,  110,    0
121049,19900207,  170,    0
121049,19900208,  272,    0
121049,19900209,  111,    0
121049,19900210,  165,    0
121049,19900211,  192,    0
121049,19900212,  180,    0
121049,19900213,  130,    0
121049,19900214,  270,    0
121049,19900215,  210,    0
121049,19900216,  100,    0
121049,19900217,   99,    0
121049,19900218,  109,    0
121049,19900219,  126,    0
121049,19900220,   99,    0
121049,19900221,  151,    0
121049,19900222,   80,    0
121049,19900223,   72,    0
121049,19900224,   90,    0
121049,19900225,  170,    0
121049,19900226,  290,    0
121049,19900227,  272,    0
121049,19900228,  318,    0
121049,19900301,  320,    0
121049,19900302,  186,    0
121049,19900303,  100,    0
121049,19900304,  133,    0
121049,19900305,  138,    0
121049,19900306,  153,    0
121049,19900307,  122,    0
121049,19900308,   78,    0
121049,19900309,  234,    0
121049,19900310,  156,    0
121049,19900311,  131,    0
121049,19900312,  100,    0
121049,19900313,  114,    0
121049,19900314,   89,    0
121049,19900315,   71,    0
121049,19900316,   89,    0
121049,19900317,   75,    0
121049,19900318,   88,    0
121049,19900319,  130,    0
121049,19900320,  110,    0
121049,19900321,  117,    0
121049,19900322,  120,    0
121049,19900323,  125,    0
121049,19900324,  172,    0
121049,19900325,  154,    0
121049,19900326,  134,    0
121049,19900327,  141,    0
121049,19900328,  121,    0
121049,19900329,   83,    0
121049,19900330,   71,    0
121049,19900331,   64,    0
121049,19900401,   96,    0
121049,19900402,  165,    0
121049,19900403,  130,    0
121049,19900404,  116,    0
121049,19900405,   49,    0
121049,19900406,  115,    0
121049,19900407,  150,    0
121049,19900408,  161,    0
121049,19900409,  119,    0
121049,19900410,  110,    0
121049,19900411,  173,    0
121049,19900412,   70,    0
121049,19900413,  103,    0
121049,19900414,  132,    0
121049,19900415,  174,    0
121049,19900416,  156,    0
121049,19900417,  140,    0
121049,19900418,  112,    0
121049,19900419,  117,    0
121049,19900420,   99,    0
121049,19900421,  116,    0
121049,19900422,  122,    0
121049,19900423,  130,    0
121049,19900424,  139,    0
121049,19900425,  100,    0
121049,19900426,   92,    0
121049,19900427,  115,    0
121049,19900428,   87,    0
121049,19900429,   65,    0
121049,19900430,   98,    0
121049,19900501,   96,    0
121049,19900502,  135,    0
121049,19900503,  112,    0
121049,19900504,  120,    0
121049,19900505,   75,    0
121049,19900506,   76,    0
121049,19900507,  149,    0
121049,19900508,  137,    0
121049,19900509,  155,    0
121049,19900510,   82,    0
121049,19900511,  119,    0
121049,19900512,   76,    0
121049,19900513,  111,    0
121049,19900514,   78,    0
121049,19900515,   61,    0
121049,19900516,  140,    0
121049,19900517,  101,    0
121049,19900518,   92,    0
121049,19900519,   87,    0
121049,19900520,   93,    0
121049,19900521,   69,    0
121049,19900522,   90,    0
121049,19900523,   98,    0
121049,19900524,  118,    0
121049,19900525,  122,    0
121049,19900526,   89,    0
121049,19900527,  109,    0
121049,19900528,  108,    0
121049,19900529,   78,    0
121049,19900530,   77,    0
121049,19900531,   82,    0
121049,19900601,   98,    0
121049,19900602,  155,    0
121049,19900603,  141,    0
121049,19900604,  175,    0
121049,19900605,   63,    0
121049,19900606,   80,    0
121049,19900607,   89,    0
121049,19900608,   90,    0
121049,19900609,   62,    0
121049,19900610,  120,    0
121049,19900611,   88,    0
121049,19900612,   72,    0
121049,19900613,   87,    0
121049,19900614,   60,    0
121049,19900615,   78,    0
121049,19900616,   65,    0
121049,19900617,   56,    0
121049,19900618,  100,    0
121049,19900619,   81,    0
121049,19900620,   96,    0
121049,19900621,  119,    0
121049,19900622,  187,    0
121049,19900623,  133,    0
121049,19900624,   65,    0
121049,19900625,   90,    0
121049,19900626,   93,    0
121049,19900627,  204,    0
121049,19900628,   72,    0
121049,19900629,  211,    0
121049,19900630,  113,    0
121049,19900701,  163,    0
121049,19900702,  113,    0
121049,19900703,   88,    0
121049,19900704,  116,    0
121049,19900705,  199,    0
121049,19900706,  150,    0
121049,19900707,   95,    0
121049,19900708,  103,    0
121049,19900709,  150,    0
121049,19900710,  165,    0
121049,19900711,   62,    0
121049,19900712,   51,    0
121049,19900713,   88,    0
121049,19900714,   92,    0
121049,19900715,   79,    0
121049,19900716,   85,    0
121049,19900717,  120,    0
121049,19900718,   78,    0
121049,19900719,   93,    0
121049,19900720,   80,    0
121049,19900721,   96,    0
121049,19900722,   85,    0
121049,19900723,   94,    0
121049,19900724,   80,    0
121049,19900725,   59,    0
121049,19900726,   99,    0
121049,19900727,  103,    0
121049,19900728,   94,    0
121049,19900729,   92,    0
121049,19900730,   56,    0
121049,19900731,   78,    0
121049,19900801,   89,    0
121049,19900802,   83,    0
121049,19900803,   81,    0
121049,19900804,   74,    0
121049,19900805,  119,    0
121049,19900806,  165,    0
121049,19900807,   72,    0
121049,19900808,   89,    0
121049,19900809,   67,    0
121049,19900810,   84,    0
121049,19900811,   84,    0
121049,19900812,   70,    0
121049,19900813,  129,    0
121049,19900814,  114,    0
121049,19900815,  128,    0
121049,19900816,  138,    0
121049,19900817,  138,    0
121049,19900818,   99,    0
121049,19900819,   82,    0
121049,19900820,  158,    0
121049,19900821,  160,    0
121049,19900822,   75,    0
121049,19900823,   42,    0
121049,19900824,   99,    0
121049,19900825,   82,    0
121049,19900826,   55,    0
121049,19900827,   52,    0
121049,19900828,   50,    0
121049,19900829,  151,    0
121049,19900830,   91,    0
121049,19900831,   90,    0
121049,19900901,   62,    0
121049,19900902,   42,    0
121049,19900903,   41,    0
121049,19900904,   70,    0
121049,19900905,   83,    0
121049,19900906,  110,    0
121049,19900907,  101,    0
121049,19900908,   99,    0
121049,19900909,   91,    0
121049,19900910,  113,    0
121049,19900911,   69,    0
121049,19900912,   45,    0
121049,19900913,   55,    0
121049,19900914,   65,    0
121049,19900915,   64,    0
121049,19900916,   64,    0
121049,19900917,  110,    0
121049,19900918,  103,    0
121049,19900919,  173,    0
121049,19900920,  104,    0
121049,19900921,  210,    0
121049,19900922,   82,    0
121049,19900923,  140,    0
121049,19900924,  170,    0
121049,19900925,  152,    0
121049,19900926,   58,    0
121049,19900927,   68,    0
121049,19900928,   91,    0
121049,19900929,   89,    0
121049,19900930,   80,    0
121049,19901001,  107,    0
121049,19901002,   80,    0
121049,19901003,  113,    0
121049,19901004,  117,    0
121049,19901005,  110,    0
121049,19901006,  132,    0
121049,19901007,  115,    0
121049,19901008,   76,    0
121049,19901009,   72,    0
121049,19901010,   59,    0
121049,19901011,   60,    0
121049,19901012,   99,    0
121049,19901013,   70,    0
121049,19901014,   66,    0
121049,19901015,  118,    0
121049,19901016,   79,    0
121049,19901017,   59,    0
121049,19901018,   92,    0
121049,19901019,   70,    0
121049,19901020,   68,    0
121049,19901021,  132,    0
121049,19901022,  164,    0
121049,19901023,  121,    0
121049,19901024,  111,    0
121049,19901025,   87,    0
121049,19901026,  132,    0
121049,19901027,  129,    0
121049,19901028,  159,    0
121049,19901029,  158,    0
121049,19901030,  150,    0
121049,19901031,  181,    0
121049,19901101,  155,    0
121049,19901102,   89,    0
121049,19901103,  121,    0
121049,19901104,   86,    0
121049,19901105,   50,    0
121049,19901106,   40,    0
121049,19901107,   35,    0
121049,19901108,   91,    0
121049,19901109,  137,    0
121049,19901110,   89,    0
121049,19901111,   60,    0
121049,19901112,   58,    0
121049,19901113,   70,    0
121049,19901114,   99,    0
121049,19901115,  164,    0
121049,19901116,   99,    0
121049,19901117,  162,    0
121049,19901118,  176,    0
121049,19901119,  170,    0
121049,19901120,  134,    0
121049,19901121,   83,    0
121049,19901122,   44,    0
121049,19901123,   72,    0
121049,19901124,  132,    0
121049,19901125,   97,    0
121049,19901126,   89,    0
121049,19901127,   62,    0
121049,19901128,   60,    0
121049,19901129,   63,    0
121049,19901130,   82,    0
121049,19901201,   49,    0
121049,19901202,   47,    0
121049,19901203,   63,    0
121049,19901204,  174,    0
121049,19901205,  141,    0
121049,19901206,   43,    0
121049,19901207,  105,    0
121049,19901208,  111,    0
121049,19901209,   69,    0
121049,19901210,   90,    0
121049,19901211,   60,    0
121049,19901212,  173,    0
121049,19901213,  135,    0
121049,19901214,   66,    0
121049,19901215,   84,    0
121049,19901216,   41,    0
121049,19901217,   92,    0
121049,19901218,   77,    0
121049,19901219,   76,    0
121049,19901220,  140,    0
121049,19901221,  121,    0
121049,19901222,   60,    0
121049,19901223,   82,    0
121049,19901224,   82,    0
121049,19901225,  142,    0
121049,19901226,  220,    0
121049,19901227,  194,    0
121049,19901228,  162,    0
121049,19901229,  128,    0
121049,19901230,  138,    0
121049,19901231,   78,    0
121049,19910101,  110,    0
121049,19910102,  151,    0
121049,19910103,  158,    0
121049,19910104,  147,    0
121049,19910105,  160,    0
121049,19910106,  201,    0
121049,19910107,  199,    0
121049,19910108,  170,    0
121049,19910109,  198,    0
121049,19910110,  215,    0
121049,19910111,  168,    0
121049,19910112,  108,    0
121049,19910113,   83,    0
121049,19910114,  123,    0
121049,19910115,  121,    0
121049,19910116,  119,    0
121049,19910117,  119,    0
121049,19910118,  110,    0
121049,19910119,  113,    0
121049,19910120,   68,    0
121049,19910121,  101,    0
121049,19910122,   75,    0
121049,19910123,   59,    0
121049,19910124,   56,    0
121049,19910125,   59,    0
121049,19910126,   52,    0
121049,19910127,   64,    0
121049,19910128,   75,    0
121049,19910129,   93,    0
121049,19910130,  114,    0
121049,19910131,   99,    0
121049,19910201,   88,    0
121049,19910202,   57,    0
121049,19910203,   50,    0
121049,19910204,   69,    0
121049,19910205,  118,    0
121049,19910206,  113,    0
121049,19910207,   92,    0
121049,19910208,  126,    0
121049,19910209,   90,    0
121049,19910210,   74,    0
121049,19910211,   72,    0
121049,19910212,   57,    0
121049,19910213,  118,    0
121049,19910214,   70,    0
121049,19910215,  133,    0
121049,19910216,  120,    0
121049,19910217,   50,    0
121049,19910218,   67,    0
121049,19910219,   56,    0
121049,19910220,   70,    0
121049,19910221,   84,    0
121049,19910222,  111,    0
121049,19910223,  108,    0
121049,19910224,   83,    0
121049,19910225,   47,    0
121049,19910226,   80,    0
121049,19910227,  111,    0
121049,19910228,  104,    0
121049,19910301,   68,    0
121049,19910302,   75,    0
121049,19910303,   72,    0
121049,19910304,  140,    0
121049,19910305,  119,    0
121049,19910306,  122,    0
121049,19910307,  122,    0
121049,19910308,   89,    0
121049,19910309,   84,    0
121049,19910310,   82,    0
121049,19910311,   51,    0
121049,19910312,   81,    0
121049,19910313,   91,    0
121049,19910314,   79,    0
121049,19910315,   98,    0
121049,19910316,   80,    0
121049,19910317,   70,    0
121049,19910318,   53,    0
121049,19910319,  119,    0
121049,19910320,  130,    0
121049,19910321,  119,    0
121049,19910322,   90,    0
121049,19910323,   60,    0
121049,19910324,   72,    0
121049,19910325,  142,    0
121049,19910326,  119,    0
121049,19910327,  109,    0
121049,19910328,  113,    0
121049,19910329,   80,    0
121049,19910330,   71,    0
121049,19910331,   78,    0
121049,19910401,  101,    0
121049,19910402,  121,    0
121049,19910403,  138,    0
121049,19910404,  141,    0
121049,19910405,  114,    0
121049,19910406,   71,    0
121049,19910407,  193,    0
121049,19910408,  131,    0
121049,19910409,  111,    0
121049,19910410,   85,    0
121049,19910411,  145,    0
121049,19910412,  136,    0
121049,19910413,   94,    0
121049,19910414,   98,    0
121049,19910415,   78,    0
121049,19910416,  185,    0
121049,19910417,  139,    0
121049,19910418,  100,    0
121049,19910419,   99,    0
121049,19910420,  142,    0
121049,19910421,  115,    0
121049,19910422,  140,    0
121049,19910423,  132,    0
121049,19910424,   98,    0
121049,19910425,  174,    0
121049,19910426,  108,    0
121049,19910427,   76,    0
121049,19910428,   91,    0
121049,19910429,   68,    0
121049,19910430,  106,    0
121049,19910501,  104,    0
121049,19910502,  108,    0
121049,19910503,  106,    0
121049,19910504,  108,    0
121049,19910505,   62,    0
