EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121045)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
121045,19900502,   88,    0
121045,19900503,  116,    0
121045,19900504,   72,    0
121045,19900505,   86,    0
121045,19900506,   96,    0
121045,19900507,  123,    0
121045,19900508,   87,    0
121045,19900509,   84,    0
121045,19900510,   95,    0
121045,19900511,   86,    0
121045,19900512,   68,    0
121045,19900513,   75,    0
121045,19900514,   83,    0
121045,19900515,   41,    0
121045,19900516,  124,    0
121045,19900517,   95,    0
121045,19900518,   74,    0
121045,19900519,   28,    0
121045,19900520,   74,    0
121045,19900521,   80,    0
121045,19900522,   88,    0
121045,19900523,   75,    0
121045,19900524,   59,    0
121045,19900525,   56,    0
121045,19900526,   13,    0
121045,19900527,   13,    0
121045,19900528,   42,    0
121045,19900529,    6,    0
121045,19900530,   46,    0
121045,19900531,   47,    0
121045,19900601,   80,    0
121045,19900602,  116,    0
121045,19900603,   89,    0
121045,19900604,  110,    0
121045,19900605,   73,    0
121045,19900606,  120,    0
121045,19900607,  122,    0
121045,19900608,   95,    0
121045,19900609,   92,    0
121045,19900610,  100,    0
121045,19900611,  114,    0
121045,19900612,  110,    0
121045,19900613,   92,    0
121045,19900614,  110,    0
121045,19900615,   70,    0
121045,19900616,   89,    0
121045,19900617,   78,    0
121045,19900618,  110,    0
121045,19900619,  144,    0
121045,19900620,  144,    0
121045,19900621,  109,    0
121045,19900622,  126,    0
121045,19900623,  117,    0
121045,19900624,   87,    0
121045,19900625,  145,    0
121045,19900626,  127,    0
121045,19900627,  173,    0
121045,19900628,  156,    0
121045,19900629,  123,    0
121045,19900630,  147,    0
121045,19900701,  134,    0
121045,19900702,   99,    0
121045,19900703,   82,    0
121045,19900704,   80,    0
121045,19900705,  140,    0
121045,19900706,  108,    0
121045,19900707,   92,    0
121045,19900708,  134,    0
121045,19900709,  151,    0
121045,19900710,  124,    0
121045,19900711,   76,    0
121045,19900712,   86,    0
121045,19900713,  117,    0
121045,19900714,   82,    0
121045,19900715,   97,    0
121045,19900716,  113,    0
121045,19900717,  148,    0
121045,19900718,  122,    0
121045,19900719,   74,    0
121045,19900720,   85,    0
121045,19900721,  122,    0
121045,19900722,  121,    0
121045,19900723,   72,    0
121045,19900724,   53,    0
121045,19900725,  113,    0
121045,19900726,   67,    0
121045,19900727,  154,    0
121045,19900728,  195,    0
121045,19900729,  171,    0
121045,19900730,  119,    0
121045,19900731,  125,    0
121045,19900801,  154,    0
121045,19900802,  135,    0
121045,19900803,  145,    0
121045,19900804,  164,    0
121045,19900805,  168,    0
121045,19900806,  101,    0
121045,19900807,   74,    0
121045,19900808,   63,    0
121045,19900809,   68,    0
121045,19900810,  132,    0
121045,19900811,  122,    0
121045,19900812,  139,    0
121045,19900813,  186,    0
121045,19900814,  172,    0
121045,19900815,  145,    0
121045,19900816,  145,    0
121045,19900817,  112,    0
121045,19900818,  120,    0
121045,19900819,  116,    0
121045,19900820,  150,    0
121045,19900821,  122,    0
121045,19900822,  127,    0
121045,19900823,  150,    0
121045,19900824,  127,    0
121045,19900825,  136,    0
121045,19900826,  157,    0
121045,19900827,  160,    0
121045,19900828,  137,    0
121045,19900829,  141,    0
121045,19900830,  162,    0
121045,19900831,  111,    0
121045,19900901,  110,    0
121045,19900902,  136,    0
121045,19900903,  140,    0
121045,19900904,  110,    0
121045,19900905,   74,    0
121045,19900906,  104,    0
121045,19900907,   86,    0
121045,19900908,   88,    0
121045,19900909,   81,    0
121045,19900910,   76,    0
121045,19900911,  106,    0
121045,19900912,   64,    0
121045,19900913,   78,    0
121045,19900914,   74,    0
121045,19900915,   62,    0
121045,19900916,   68,    0
121045,19900917,   19,    0
121045,19900918,   76,    0
121045,19900919,  112,    0
121045,19900920,   95,    0
121045,19900921,   72,    0
121045,19900922,   76,    0
121045,19900923,   98,    0
121045,19900924,   86,    0
121045,19900925,   68,    0
121045,19900926,   41,    0
121045,19900927,   54,    0
121045,19900928,   60,    0
121045,19900929,   34,    0
121045,19900930,  121,    0
121045,19901001,   98,    0
121045,19901002,   92,    0
121045,19901003,  121,    0
121045,19901004,   88,    0
121045,19901005,   69,    0
121045,19901006,  124,    0
121045,19901007,   86,    0
121045,19901008,   47,    0
121045,19901009,   52,    0
121045,19901010,   59,    0
121045,19901011,   77,    0
121045,19901012,   78,    0
121045,19901013,  113,    0
121045,19901014,  142,    0
121045,19901015,  153,    0
121045,19901016,  152,    0
121045,19901017,  133,    0
121045,19901018,  124,    0
121045,19901019,  115,    0
121045,19901020,   71,    0
121045,19901021,   65,    0
121045,19901022,   46,    0
121045,19901023,   17,    0
121045,19901024,   44,    0
121045,19901025,   71,    0
121045,19901026,   86,    0
121045,19901027,   68,    0
121045,19901028,   82,    0
121045,19901029,   62,    0
121045,19901030,   64,    0
121045,19901031,   72,    0
121045,19901101,   70,    0
121045,19901102,   51,    0
121045,19901103,   54,    0
121045,19901104,   36,    0
121045,19901105,   24,    0
121045,19901106,    4,    0
121045,19901107,   -4,    0
121045,19901108,   38,    0
121045,19901109,    8,    0
121045,19901110,   29,    0
121045,19901111,   69,    0
121045,19901112,   60,    0
121045,19901113,   60,    0
121045,19901114,   79,    0
121045,19901115,   74,    0
121045,19901116,   61,    0
121045,19901117,  108,    0
121045,19901118,   63,    0
121045,19901119,   49,    0
121045,19901120,   49,    0
121045,19901121,   13,    0
121045,19901122,  -10,    0
121045,19901123,  -28,    0
121045,19901124,    2,    0
121045,19901125,   33,    0
121045,19901126,   38,    0
121045,19901127,   12,    0
121045,19901128,   33,    0
121045,19901129,   19,    0
121045,19901130,  -13,    0
