EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121042)
See file sources.txt for more info.



 SOUID,    DATE,   RR, Q_RR
121042,19950404,    0,    0
121042,19950405,    0,    0
121042,19950406,    0,    0
121042,19950407,    4,    0
121042,19950408,    1,    0
121042,19950409,   26,    0
121042,19950410,   15,    0
121042,19950411,    0,    0
121042,19950412,    0,    0
121042,19950413,    0,    0
121042,19950414,    0,    0
121042,19950415,   97,    0
121042,19950416,   23,    0
121042,19950417,  105,    0
121042,19950418,   72,    0
121042,19950419,   87,    0
121042,19950420,    0,    0
121042,19950421,    0,    0
121042,19950422,    0,    0
121042,19950423,    0,    0
121042,19950424,    0,    0
121042,19950425,    6,    0
121042,19950426,    1,    0
121042,19950427,    0,    0
121042,19950428,    0,    0
121042,19950429,   38,    0
121042,19950430,    0,    0
121042,19950501,    0,    0
121042,19950502,    0,    0
121042,19950503,    0,    0
121042,19950504,    0,    0
121042,19950505,    0,    0
121042,19950506,    0,    0
121042,19950507,    0,    0
121042,19950508,    8,    0
121042,19950509,   22,    0
121042,19950510,    2,    0
121042,19950511,    0,    0
121042,19950512,    0,    0
121042,19950513,    2,    0
121042,19950514,    0,    0
121042,19950515,    1,    0
121042,19950516,   76,    0
121042,19950517,   87,    0
121042,19950518,   59,    0
121042,19950519,    0,    0
121042,19950520,    3,    0
121042,19950521,    0,    0
121042,19950522,    0,    0
121042,19950523,    0,    0
121042,19950524,    3,    0
121042,19950525,  192,    0
121042,19950526,   25,    0
121042,19950527,    0,    0
121042,19950528,   43,    0
121042,19950529,   58,    0
121042,19950530,    2,    0
121042,19950531,    1,    0
121042,19950601,    0,    0
121042,19950602,    8,    0
121042,19950603,   59,    0
121042,19950604,  131,    0
121042,19950605,   26,    0
121042,19950606,    0,    0
121042,19950607,   91,    0
121042,19950608,    3,    0
121042,19950609,  103,    0
121042,19950610,    8,    0
121042,19950611,    2,    0
121042,19950612,   44,    0
121042,19950613,   15,    0
121042,19950614,    0,    0
121042,19950615,   92,    0
121042,19950616,   47,    0
121042,19950617,   73,    0
121042,19950618,   10,    0
121042,19950619,    0,    0
121042,19950620,    0,    0
121042,19950621,    0,    0
121042,19950622,    0,    0
121042,19950623,    0,    0
121042,19950624,    2,    0
121042,19950625,    0,    0
121042,19950626,    0,    0
121042,19950627,    0,    0
121042,19950628,    0,    0
121042,19950629,    0,    0
121042,19950630,    0,    0
121042,19950701,   27,    0
121042,19950702,  482,    0
121042,19950703,   59,    0
121042,19950704,    0,    0
121042,19950705,    0,    0
121042,19950706,    0,    0
121042,19950707,    0,    0
121042,19950708,    0,    0
121042,19950709,   24,    0
121042,19950710,    0,    0
121042,19950711,  119,    0
121042,19950712,    0,    0
121042,19950713,    0,    0
121042,19950714,    0,    0
121042,19950715,   23,    0
121042,19950716,   16,    0
121042,19950717,   46,    0
121042,19950718,    5,    0
121042,19950719,    0,    0
121042,19950720,    0,    0
121042,19950721,    0,    0
121042,19950722,   30,    0
121042,19950723,    0,    0
121042,19950724,    0,    0
121042,19950725,    0,    0
121042,19950726,  227,    0
121042,19950727,   75,    0
121042,19950728,    0,    0
121042,19950729,    0,    0
121042,19950730,    0,    0
121042,19950731,    0,    0
121042,19950801,    0,    0
121042,19950802,    0,    0
121042,19950803,    0,    0
121042,19950804,    0,    0
121042,19950805,    0,    0
121042,19950806,    0,    0
121042,19950807,    0,    0
121042,19950808,    0,    0
121042,19950809,    0,    0
121042,19950810,    0,    0
121042,19950811,    0,    0
121042,19950812,    3,    0
121042,19950813,   17,    0
121042,19950814,    0,    0
121042,19950815,    0,    0
121042,19950816,    0,    0
121042,19950817,    0,    0
121042,19950818,    0,    0
121042,19950819,    0,    0
121042,19950820,    2,    0
121042,19950821,    0,    0
121042,19950822,    0,    0
121042,19950823,    5,    0
121042,19950824,    0,    0
121042,19950825,   29,    0
121042,19950826,   27,    0
121042,19950827,   18,    0
121042,19950828,   37,    0
121042,19950829,   23,    0
121042,19950830,    0,    0
121042,19950831,    0,    0
121042,19950901,   42,    0
121042,19950902,  136,    0
121042,19950903,   42,    0
121042,19950904,    6,    0
121042,19950905,   88,    0
121042,19950906,    8,    0
121042,19950907,    1,    0
121042,19950908,   40,    0
121042,19950909,    0,    0
121042,19950910,   37,    0
121042,19950911,   15,    0
121042,19950912,    5,    0
121042,19950913,   64,    0
121042,19950914,    0,    0
121042,19950915,   21,    0
121042,19950916,   36,    0
121042,19950917,    0,    0
121042,19950918,    0,    0
121042,19950919,    0,    0
121042,19950920,    0,    0
121042,19950921,    0,    0
121042,19950922,    1,    0
121042,19950923,    0,    0
121042,19950924,   16,    0
121042,19950925,    0,    0
121042,19950926,  192,    0
121042,19950927,  147,    0
121042,19950928,   30,    0
121042,19950929,   11,    0
121042,19950930,   34,    0
121042,19951001,   23,    0
121042,19951002,   24,    0
121042,19951003,   63,    0
121042,19951004,   47,    0
121042,19951005,   49,    0
121042,19951006,    0,    0
121042,19951007,    0,    0
121042,19951008,    0,    0
121042,19951009,    0,    0
121042,19951010,    0,    0
121042,19951011,    1,    0
121042,19951012,    1,    0
121042,19951013,    0,    0
121042,19951014,    4,    0
121042,19951015,    0,    0
121042,19951016,    0,    0
121042,19951017,   25,    0
121042,19951018,    2,    0
121042,19951019,    0,    0
121042,19951020,    2,    0
121042,19951021,    0,    0
121042,19951022,    0,    0
121042,19951023,    0,    0
121042,19951024,    0,    0
121042,19951025,    0,    0
121042,19951026,   19,    0
121042,19951027,   17,    0
121042,19951028,   40,    0
121042,19951029,    0,    0
121042,19951030,    1,    0
121042,19951031,   16,    0
121042,19951101,   82,    0
121042,19951102,   37,    0
121042,19951103,   28,    0
121042,19951104,    0,    0
121042,19951105,    0,    0
121042,19951106,    0,    0
121042,19951107,    8,    0
121042,19951108,   26,    0
121042,19951109,    0,    0
121042,19951110,    2,    0
121042,19951111,    0,    0
121042,19951112,    0,    0
121042,19951113,    4,    0
121042,19951114,    0,    0
121042,19951115,  147,    0
121042,19951116,   83,    0
121042,19951117,   31,    0
121042,19951118,    3,    0
121042,19951119,   39,    0
121042,19951120,    0,    0
121042,19951121,    0,    0
121042,19951122,    0,    0
121042,19951123,    0,    0
121042,19951124,    0,    0
121042,19951125,    0,    0
121042,19951126,    0,    0
121042,19951127,   13,    0
121042,19951128,   13,    0
121042,19951129,    0,    0
121042,19951130,    0,    0
121042,19951201,    0,    0
121042,19951202,    0,    0
121042,19951203,    0,    0
121042,19951204,    0,    0
121042,19951205,    0,    0
121042,19951206,    0,    0
121042,19951207,    9,    0
121042,19951208,    0,    0
121042,19951209,    0,    0
121042,19951210,    1,    0
121042,19951211,    1,    0
121042,19951212,    0,    0
121042,19951213,    0,    0
121042,19951214,    0,    0
121042,19951215,    0,    0
121042,19951216,    0,    0
121042,19951217,    1,    0
121042,19951218,   27,    0
121042,19951219,   50,    0
121042,19951220,   82,    0
121042,19951221,   67,    0
121042,19951222,   99,    0
121042,19951223,   69,    0
121042,19951224,    0,    0
121042,19951225,    0,    0
121042,19951226,    2,    0
121042,19951227,    0,    0
121042,19951228,    0,    0
121042,19951229,    0,    0
121042,19951230,   19,    0
121042,19951231,    1,    0
121042,19960101,    0,    0
121042,19960102,    0,    0
121042,19960103,    0,    0
121042,19960104,    0,    0
121042,19960105,    0,    0
121042,19960106,   33,    0
121042,19960107,    4,    0
121042,19960108,    0,    0
121042,19960109,   38,    0
121042,19960110,   11,    0
121042,19960111,    0,    0
121042,19960112,    0,    0
121042,19960113,    0,    0
121042,19960114,    0,    0
121042,19960115,    0,    0
121042,19960116,    0,    0
121042,19960117,    0,    0
121042,19960118,    0,    0
121042,19960119,    0,    0
121042,19960120,    0,    0
121042,19960121,    0,    0
121042,19960122,    0,    0
121042,19960123,    0,    0
121042,19960124,    0,    0
121042,19960125,   11,    0
121042,19960126,   18,    0
121042,19960127,    0,    0
121042,19960128,    0,    0
121042,19960129,    0,    0
121042,19960130,    0,    0
121042,19960131,    0,    0
121042,19960201,    0,    0
121042,19960202,   18,    0
121042,19960203,    2,    0
121042,19960204,    2,    0
121042,19960205,    0,    0
121042,19960206,    0,    0
121042,19960207,    0,    0
121042,19960208,    1,    0
121042,19960209,    2,    0
121042,19960210,    8,    0
121042,19960211,   13,    0
121042,19960212,   40,    0
121042,19960213,   14,    0
121042,19960214,    0,    0
121042,19960215,   37,    0
121042,19960216,   62,    0
121042,19960217,   42,    0
121042,19960218,   83,    0
121042,19960219,    7,    0
121042,19960220,    0,    0
121042,19960221,    0,    0
121042,19960222,    5,    0
121042,19960223,    0,    0
121042,19960224,   17,    0
121042,19960225,    0,    0
121042,19960226,   25,    0
121042,19960227,    0,    0
121042,19960228,    0,    0
121042,19960229,    0,    0
121042,19960301,    9,    0
121042,19960302,    0,    0
121042,19960303,    0,    0
121042,19960304,   22,    0
121042,19960305,    2,    0
121042,19960306,   12,    0
121042,19960307,    0,    0
121042,19960308,    0,    0
121042,19960309,    0,    0
121042,19960310,    0,    0
121042,19960311,    0,    0
121042,19960312,    0,    0
121042,19960313,    0,    0
121042,19960314,    0,    0
121042,19960315,    0,    0
121042,19960316,    0,    0
121042,19960317,    0,    0
121042,19960318,    0,    0
121042,19960319,    0,    0
121042,19960320,    0,    0
121042,19960321,   34,    0
121042,19960322,    5,    0
121042,19960323,    9,    0
121042,19960324,    0,    0
121042,19960325,    1,    0
121042,19960326,   21,    0
121042,19960327,    0,    0
121042,19960328,   12,    0
121042,19960329,   29,    0
121042,19960330,    6,    0
121042,19960331,   39,    0
121042,19960401,    0,    0
121042,19960402,    0,    0
121042,19960403,    0,    0
121042,19960404,    0,    0
121042,19960405,    0,    0
121042,19960406,    0,    0
121042,19960407,    0,    0
121042,19960408,    0,    0
121042,19960409,    0,    0
121042,19960410,    6,    0
121042,19960411,   26,    0
121042,19960412,    0,    0
121042,19960413,    0,    0
121042,19960414,    0,    0
121042,19960415,    0,    0
121042,19960416,    0,    0
121042,19960417,    0,    0
121042,19960418,    0,    0
121042,19960419,    0,    0
121042,19960420,    0,    0
121042,19960421,    0,    0
121042,19960422,    2,    0
121042,19960423,    3,    0
121042,19960424,   82,    0
121042,19960425,    0,    0
121042,19960426,    0,    0
121042,19960427,    0,    0
121042,19960428,    1,    0
121042,19960429,    0,    0
121042,19960430,    0,    0
121042,19960501,   41,    0
121042,19960502,   72,    0
121042,19960503,   50,    0
121042,19960504,   13,    0
121042,19960505,    0,    0
121042,19960506,   14,    0
121042,19960507,    0,    0
121042,19960508,   23,    0
121042,19960509,    4,    0
121042,19960510,    0,    0
121042,19960511,    0,    0
121042,19960512,    0,    0
121042,19960513,    0,    0
121042,19960514,    1,    0
121042,19960515,    0,    0
121042,19960516,    0,    0
121042,19960517,   28,    0
121042,19960518,   18,    0
121042,19960519,   53,    0
121042,19960520,    0,    0
121042,19960521,   25,    0
121042,19960522,   30,    0
121042,19960523,    3,    0
121042,19960524,    0,    0
121042,19960525,   35,    0
121042,19960526,  101,    0
121042,19960527,   25,    0
121042,19960528,    0,    0
121042,19960529,    0,    0
121042,19960530,    0,    0
121042,19960531,   75,    0
121042,19960601,   15,    0
121042,19960602,   18,    0
121042,19960603,    0,    0
121042,19960604,    0,    0
121042,19960605,    0,    0
121042,19960606,    0,    0
121042,19960607,   74,    0
121042,19960608,   28,    0
121042,19960609,    0,    0
121042,19960610,    0,    0
121042,19960611,    0,    0
121042,19960612,    0,    0
121042,19960613,    0,    0
121042,19960614,    0,    0
121042,19960615,    0,    0
121042,19960616,    0,    0
121042,19960617,    0,    0
121042,19960618,    0,    0
121042,19960619,    4,    0
121042,19960620,   67,    0
121042,19960621,    5,    0
121042,19960622,   38,    0
121042,19960623,    3,    0
121042,19960624,    0,    0
121042,19960625,    0,    0
121042,19960626,    0,    0
121042,19960627,    3,    0
121042,19960628,   89,    0
121042,19960629,   60,    0
121042,19960630,    9,    0
121042,19960701,   13,    0
121042,19960702,   25,    0
121042,19960703,   15,    0
121042,19960704,   40,    0
121042,19960705,  134,    0
121042,19960706,    0,    0
121042,19960707,   11,    0
121042,19960708,    5,    0
121042,19960709,   51,    0
121042,19960710,   34,    0
121042,19960711,    3,    0
121042,19960712,    0,    0
121042,19960713,    0,    0
121042,19960714,    0,    0
121042,19960715,    0,    0
121042,19960716,    0,    0
121042,19960717,    0,    0
121042,19960718,    0,    0
121042,19960719,    0,    0
121042,19960720,    0,    0
121042,19960721,    0,    0
121042,19960722,    0,    0
121042,19960723,  236,    0
121042,19960724,  169,    0
121042,19960725,   29,    0
121042,19960726,    0,    0
121042,19960727,    0,    0
121042,19960728,    0,    0
121042,19960729,   55,    0
121042,19960730,   18,    0
121042,19960731,    0,    0
121042,19960801,    0,    0
121042,19960802,    0,    0
121042,19960803,    0,    0
121042,19960804,    0,    0
121042,19960805,    0,    0
121042,19960806,   40,    0
121042,19960807,    0,    0
121042,19960808,    0,    0
121042,19960809,    0,    0
121042,19960810,   99,    0
121042,19960811,   57,    0
121042,19960812,  110,    0
121042,19960813,    0,    0
121042,19960814,    0,    0
121042,19960815,  114,    0
121042,19960816,    0,    0
121042,19960817,    0,    0
121042,19960818,    0,    0
121042,19960819,    0,    0
121042,19960820,    0,    0
121042,19960821,  240,    0
121042,19960822,   10,    0
121042,19960823,    2,    0
121042,19960824,   11,    0
121042,19960825,    7,    0
121042,19960826,    5,    0
121042,19960827,   22,    0
121042,19960828,  183,    0
121042,19960829,  132,    0
121042,19960830,   36,    0
121042,19960831,   10,    0
121042,19960901,    1,    0
121042,19960902,    0,    0
121042,19960903,    0,    0
121042,19960904,    0,    0
121042,19960905,    0,    0
121042,19960906,    0,    0
121042,19960907,    0,    0
121042,19960908,    7,    0
121042,19960909,    0,    0
121042,19960910,    4,    0
121042,19960911,   60,    0
121042,19960912,   68,    0
121042,19960913,   42,    0
121042,19960914,    1,    0
121042,19960915,    0,    0
121042,19960916,    0,    0
121042,19960917,    0,    0
121042,19960918,    0,    0
121042,19960919,    0,    0
121042,19960920,   37,    0
121042,19960921,    0,    0
121042,19960922,   10,    0
121042,19960923,   98,    0
121042,19960924,    8,    0
121042,19960925,    0,    0
121042,19960926,   38,    0
121042,19960927,   42,    0
121042,19960928,    0,    0
121042,19960929,    3,    0
121042,19960930,   26,    0
121042,19961001,  234,    0
121042,19961002,    0,    0
121042,19961003,    0,    0
121042,19961004,    5,    0
121042,19961005,   17,    0
121042,19961006,    1,    0
121042,19961007,    0,    0
121042,19961008,    0,    0
121042,19961009,    0,    0
121042,19961010,    0,    0
121042,19961011,    0,    0
121042,19961012,    0,    0
121042,19961013,    0,    0
121042,19961014,    0,    0
121042,19961015,   53,    0
121042,19961016,    0,    0
121042,19961017,    0,    0
121042,19961018,   39,    0
121042,19961019,   48,    0
121042,19961020,  251,    0
121042,19961021,   18,    0
121042,19961022,    0,    0
121042,19961023,    0,    0
121042,19961024,    0,    0
121042,19961025,    0,    0
121042,19961026,    1,    0
121042,19961027,  109,    0
121042,19961028,    0,    0
121042,19961029,   48,    0
121042,19961030,    0,    0
121042,19961031,   92,    0
121042,19961101,   19,    0
121042,19961102,    0,    0
121042,19961103,    0,    0
121042,19961104,   12,    0
121042,19961105,    1,    0
121042,19961106,   34,    0
121042,19961107,   59,    0
121042,19961108,    0,    0
121042,19961109,   11,    0
121042,19961110,    4,    0
121042,19961111,   25,    0
121042,19961112,   50,    0
121042,19961113,   14,    0
121042,19961114,    0,    0
121042,19961115,    0,    0
121042,19961116,    0,    0
121042,19961117,    0,    0
121042,19961118,   88,    0
121042,19961119,    0,    0
121042,19961120,   56,    0
121042,19961121,   13,    0
121042,19961122,    0,    0
121042,19961123,   15,    0
121042,19961124,   16,    0
121042,19961125,   44,    0
121042,19961126,   12,    0
121042,19961127,    4,    0
121042,19961128,    4,    0
121042,19961129,  156,    0
121042,19961130,   25,    0
121042,19961201,   40,    0
121042,19961202,   10,    0
121042,19961203,  142,    0
121042,19961204,   40,    0
121042,19961205,    4,    0
121042,19961206,    0,    0
121042,19961207,    0,    0
121042,19961208,    0,    0
121042,19961209,    0,    0
121042,19961210,    0,    0
121042,19961211,    0,    0
121042,19961212,    0,    0
121042,19961213,   57,    0
121042,19961214,    0,    0
121042,19961215,    5,    0
121042,19961216,   16,    0
121042,19961217,   46,    0
121042,19961218,    0,    0
121042,19961219,   20,    0
121042,19961220,   19,    0
121042,19961221,    0,    0
121042,19961222,    0,    0
121042,19961223,    0,    0
121042,19961224,    0,    0
121042,19961225,    0,    0
121042,19961226,    0,    0
121042,19961227,    0,    0
121042,19961228,    0,    0
121042,19961229,   41,    0
121042,19961230,    4,    0
121042,19961231,    1,    0
121042,19970101,    0,    0
121042,19970102,    0,    0
121042,19970103,   11,    0
121042,19970104,    2,    0
121042,19970105,    0,    0
121042,19970106,    0,    0
121042,19970107,    0,    0
121042,19970108,    0,    0
121042,19970109,    0,    0
121042,19970110,    0,    0
121042,19970111,    0,    0
121042,19970112,    0,    0
121042,19970113,    0,    0
121042,19970114,    0,    0
121042,19970115,    0,    0
121042,19970116,    0,    0
121042,19970117,    8,    0
121042,19970118,    0,    0
121042,19970119,   27,    0
121042,19970120,    2,    0
121042,19970121,    0,    0
121042,19970122,    0,    0
121042,19970123,    2,    0
121042,19970124,    0,    0
121042,19970125,    1,    0
121042,19970126,    4,    0
121042,19970127,    5,    0
121042,19970128,    2,    0
121042,19970129,    0,    0
121042,19970130,    0,    0
121042,19970131,    0,    0
121042,19970201,    0,    0
121042,19970202,    1,    0
121042,19970203,    2,    0
121042,19970204,  120,    0
121042,19970205,   55,    0
121042,19970206,    0,    0
121042,19970207,   15,    0
121042,19970208,    0,    0
121042,19970209,    1,    0
121042,19970210,   14,    0
121042,19970211,   75,    0
121042,19970212,   34,    0
121042,19970213,  141,    0
121042,19970214,    2,    0
121042,19970215,    0,    0
121042,19970216,    0,    0
121042,19970217,   60,    0
121042,19970218,   43,    0
121042,19970219,    2,    0
121042,19970220,    1,    0
121042,19970221,    9,    0
121042,19970222,    0,    0
121042,19970223,    4,    0
121042,19970224,  101,    0
121042,19970225,    6,    0
121042,19970226,   11,    0
121042,19970227,    0,    0
121042,19970228,    0,    0
121042,19970301,    0,    0
121042,19970302,   77,    0
121042,19970303,   25,    0
121042,19970304,    0,    0
121042,19970305,    2,    0
121042,19970306,    1,    0
121042,19970307,    0,    0
121042,19970308,    0,    0
121042,19970309,    0,    0
121042,19970310,    0,    0
121042,19970311,    0,    0
121042,19970312,    0,    0
121042,19970313,    0,    0
121042,19970314,    3,    0
121042,19970315,   28,    0
121042,19970316,   11,    0
121042,19970317,    0,    0
121042,19970318,   46,    0
121042,19970319,   64,    0
121042,19970320,   23,    0
121042,19970321,    7,    0
121042,19970322,    0,    0
121042,19970323,   55,    0
121042,19970324,    7,    0
121042,19970325,    4,    0
121042,19970326,    4,    0
121042,19970327,   15,    0
121042,19970328,   13,    0
121042,19970329,    9,    0
121042,19970330,    0,    0
121042,19970331,    0,    0
121042,19970401,    0,    0
121042,19970402,    0,    0
121042,19970403,   16,    0
121042,19970404,   16,    0
121042,19970405,  184,    0
121042,19970406,    0,    0
121042,19970407,    0,    0
121042,19970408,    0,    0
121042,19970409,    0,    0
121042,19970410,    0,    0
121042,19970411,    5,    0
121042,19970412,    4,    0
121042,19970413,    0,    0
121042,19970414,    2,    0
121042,19970415,    0,    0
121042,19970416,    0,    0
121042,19970417,    0,    0
121042,19970418,    0,    0
121042,19970419,    0,    0
121042,19970420,    0,    0
121042,19970421,    0,    0
121042,19970422,    0,    0
121042,19970423,    0,    0
121042,19970424,    0,    0
121042,19970425,  105,    0
121042,19970426,   66,    0
121042,19970427,   57,    0
121042,19970428,   40,    0
121042,19970429,   58,    0
121042,19970430,    0,    0
121042,19970501,    0,    0
121042,19970502,    0,    0
121042,19970503,    5,    0
121042,19970504,    1,    0
121042,19970505,   95,    0
121042,19970506,  129,    0
121042,19970507,   53,    0
121042,19970508,    6,    0
121042,19970509,   20,    0
121042,19970510,   15,    0
121042,19970511,    1,    0
121042,19970512,    0,    0
121042,19970513,    0,    0
121042,19970514,    6,    0
121042,19970515,    0,    0
121042,19970516,  303,    0
121042,19970517,    0,    0
121042,19970518,   59,    0
121042,19970519,    0,    0
121042,19970520,  129,    0
121042,19970521,  107,    0
121042,19970522,   33,    0
121042,19970523,    0,    0
121042,19970524,    0,    0
121042,19970525,    0,    0
121042,19970526,    0,    0
121042,19970527,    0,    0
121042,19970528,    0,    0
121042,19970529,    0,    0
121042,19970530,    0,    0
121042,19970531,    0,    0
121042,19970601,    0,    0
121042,19970602,    0,    0
121042,19970603,    0,    0
121042,19970604,    0,    0
121042,19970605,    0,    0
121042,19970606,    0,    0
121042,19970607,  194,    0
121042,19970608,  600,    0
121042,19970609,    0,    0
121042,19970610,    0,    0
121042,19970611,  236,    0
121042,19970612,    0,    0
121042,19970613,  424,    0
121042,19970614,  176,    0
121042,19970615,    0,    0
121042,19970616,    0,    0
121042,19970617,    0,    0
121042,19970618,    0,    0
121042,19970619,   49,    0
121042,19970620,   51,    0
121042,19970621,    3,    0
121042,19970622,   34,    0
121042,19970623,    8,    0
121042,19970624,    0,    0
121042,19970625,   59,    0
121042,19970626,   44,    0
121042,19970627,  139,    0
121042,19970628,    0,    0
121042,19970629,    6,    0
121042,19970630,   32,    0
121042,19970701,   72,    0
121042,19970702,   18,    0
121042,19970703,    0,    0
121042,19970704,   13,    0
121042,19970705,   97,    0
121042,19970706,    4,    0
121042,19970707,    0,    0
121042,19970708,    0,    0
121042,19970709,    0,    0
121042,19970710,    0,    0
121042,19970711,    0,    0
121042,19970712,    0,    0
121042,19970713,    0,    0
121042,19970714,   16,    0
121042,19970715,    0,    0
121042,19970716,    4,    0
121042,19970717,  140,    0
121042,19970718,  191,    0
121042,19970719,   68,    0
121042,19970720,   78,    0
121042,19970721,   11,    0
121042,19970722,    0,    0
121042,19970723,    0,    0
121042,19970724,   20,    0
121042,19970725,   68,    0
121042,19970726,   21,    0
121042,19970727,    0,    0
121042,19970728,    0,    0
121042,19970729,    0,    0
121042,19970730,   13,    0
121042,19970731,  157,    0
121042,19970801,   35,    0
121042,19970802,    0,    0
121042,19970803,    3,    0
121042,19970804,    0,    0
121042,19970805,    0,    0
121042,19970806,    0,    0
121042,19970807,    0,    0
121042,19970808,    0,    0
121042,19970809,    0,    0
121042,19970810,    0,    0
121042,19970811,    0,    0
121042,19970812,    0,    0
121042,19970813,    0,    0
121042,19970814,    0,    0
121042,19970815,    0,    0
121042,19970816,    0,    0
121042,19970817,    0,    0
121042,19970818,    0,    0
121042,19970819,    0,    0
121042,19970820,    0,    0
121042,19970821,    0,    0
121042,19970822,    2,    0
121042,19970823,    0,    0
121042,19970824,   98,    0
121042,19970825,    1,    0
121042,19970826,   17,    0
121042,19970827,   97,    0
121042,19970828,   89,    0
121042,19970829,    0,    0
121042,19970830,    0,    0
121042,19970831,    0,    0
121042,19970901,  129,    0
121042,19970902,    0,    0
121042,19970903,    0,    0
121042,19970904,    1,    0
121042,19970905,    8,    0
121042,19970906,   20,    0
121042,19970907,    0,    0
121042,19970908,    0,    0
121042,19970909,    0,    0
121042,19970910,    0,    0
121042,19970911,    0,    0
121042,19970912,   36,    0
121042,19970913,   13,    0
121042,19970914,    0,    0
121042,19970915,    0,    0
121042,19970916,    0,    0
121042,19970917,    0,    0
121042,19970918,    0,    0
121042,19970919,    0,    0
121042,19970920,    0,    0
121042,19970921,    0,    0
121042,19970922,    0,    0
121042,19970923,    0,    0
121042,19970924,    0,    0
121042,19970925,    0,    0
121042,19970926,    0,    0
121042,19970927,    0,    0
121042,19970928,    0,    0
121042,19970929,    0,    0
121042,19970930,   41,    0
121042,19971001,   16,    0
121042,19971002,    1,    0
121042,19971003,    0,    0
121042,19971004,    0,    0
121042,19971005,    0,    0
121042,19971006,   25,    0
121042,19971007,   42,    0
121042,19971008,  117,    0
121042,19971009,  149,    0
121042,19971010,  118,    0
121042,19971011,   60,    0
121042,19971012,    3,    0
121042,19971013,   19,    0
121042,19971014,   36,    0
121042,19971015,    5,    0
121042,19971016,    0,    0
121042,19971017,    0,    0
121042,19971018,    0,    0
121042,19971019,    0,    0
121042,19971020,    0,    0
121042,19971021,    0,    0
121042,19971022,    0,    0
121042,19971023,    1,    0
121042,19971024,    0,    0
121042,19971025,   10,    0
121042,19971026,   13,    0
121042,19971027,    0,    0
121042,19971028,    0,    0
121042,19971029,    0,    0
121042,19971030,    0,    0
121042,19971031,    0,    0
121042,19971101,    0,    0
121042,19971102,    0,    0
121042,19971103,    0,    0
121042,19971104,   43,    0
121042,19971105,   61,    0
121042,19971106,   58,    0
121042,19971107,    0,    0
121042,19971108,    0,    0
121042,19971109,   20,    0
121042,19971110,    1,    0
121042,19971111,    3,    0
121042,19971112,   20,    0
121042,19971113,    0,    0
121042,19971114,    4,    0
121042,19971115,   26,    0
121042,19971116,    0,    0
121042,19971117,    0,    0
121042,19971118,    0,    0
121042,19971119,    0,    0
121042,19971120,   13,    0
121042,19971121,    1,    0
121042,19971122,    0,    0
121042,19971123,    0,    0
121042,19971124,    0,    0
121042,19971125,    0,    0
121042,19971126,    0,    0
121042,19971127,    8,    0
121042,19971128,   84,    0
121042,19971129,   24,    0
121042,19971130,   22,    0
121042,19971201,    0,    0
121042,19971202,    1,    0
121042,19971203,    0,    0
121042,19971204,    0,    0
121042,19971205,    1,    0
121042,19971206,   40,    0
121042,19971207,    0,    0
121042,19971208,   24,    0
121042,19971209,   38,    0
121042,19971210,   50,    0
121042,19971211,   80,    0
121042,19971212,   70,    0
121042,19971213,   34,    0
121042,19971214,   12,    0
121042,19971215,    0,    0
121042,19971216,    0,    0
121042,19971217,    7,    0
121042,19971218,   20,    0
121042,19971219,    0,    0
121042,19971220,   64,    0
121042,19971221,   63,    0
121042,19971222,    0,    0
121042,19971223,   16,    0
121042,19971224,   25,    0
121042,19971225,    9,    0
121042,19971226,   24,    0
121042,19971227,   26,    0
121042,19971228,   70,    0
121042,19971229,    0,    0
121042,19971230,    0,    0
121042,19971231,   46,    0
121042,19980101,    2,    0
121042,19980102,   30,    0
121042,19980103,   67,    0
121042,19980104,    2,    0
121042,19980105,   31,    0
121042,19980106,    3,    0
121042,19980107,   20,    0
121042,19980108,    0,    0
121042,19980109,    0,    0
121042,19980110,    0,    0
121042,19980111,    0,    0
121042,19980112,    0,    0
121042,19980113,    0,    0
121042,19980114,    0,    0
121042,19980115,   55,    0
121042,19980116,   22,    0
121042,19980117,    0,    0
121042,19980118,    4,    0
121042,19980119,   48,    0
121042,19980120,   22,    0
121042,19980121,    0,    0
121042,19980122,    0,    0
121042,19980123,    0,    0
121042,19980124,    1,    0
121042,19980125,    0,    0
121042,19980126,    0,    0
121042,19980127,    0,    0
121042,19980128,    8,    0
121042,19980129,    1,    0
121042,19980130,   20,    0
121042,19980131,    1,    0
121042,19980201,    0,    0
121042,19980202,    6,    0
121042,19980203,    0,    0
121042,19980204,    0,    0
121042,19980205,    0,    0
121042,19980206,    0,    0
121042,19980207,   11,    0
121042,19980208,    0,    0
121042,19980209,    0,    0
121042,19980210,    0,    0
121042,19980211,    0,    0
121042,19980212,    0,    0
121042,19980213,    0,    0
